time_ms,core_tick,x,y,player_life,moving,phase,pose,pursuit_events,segments_clear,capture
3000,61,2929,2928,89,0.17624,0.815976,raider_se,56,1,
3015,61,2929,2928,89,0.15421,0.815976,raider_se,56,1,
3030,61,2929,2928,89,0.134934,0.815976,raider_se,56,1,
3045,61,2929,2928,89,0.118067,0.815976,raider_se,56,1,
3060,62,2929,2928,89,0.103309,0.815976,raider_se,56,1,
3075,62,2929,2928,89,0.0903951,0.815976,raider_se,56,1,
3090,62,2929,2928,89,0.0790957,0.815976,raider_se,56,1,
3105,63,2929,2928,78,0.0692088,0.815976,raider_attack_se,56,1,
3120,63,2929,2928,78,0.0605577,0.815976,raider_attack_se,56,1,
3135,63,2929,2928,78,0.052988,0.815976,raider_attack_se,56,1,
3150,64,2929,2928,78,0.0463645,0.815976,raider_attack_se,56,1,
3165,64,2929,2928,78,0.0405689,0.815976,raider_attack_se,56,1,
3180,64,2929,2928,78,0.0354978,0.815976,raider_attack_se,56,1,
3195,64,2929,2928,78,0.0310606,0.815976,raider_attack_se,56,1,
3210,65,2929,2928,78,0.027178,0.815976,raider_se,56,1,
3225,65,2929,2928,78,0.0237807,0.815976,raider_se,56,1,
3240,65,2929,2928,78,0.0208082,0.815976,raider_se,56,1,
3255,66,2929,2928,78,0.0182071,0.815976,raider_se,56,1,
3270,66,2929,2928,78,0.0159312,0.815976,raider_se,56,1,
3285,66,2929,2928,78,0.0139398,0.815976,raider_se,56,1,
3300,67,2929,2928,78,0.0121974,0.815976,raider_se,56,1,
3315,67,2929,2928,78,0.0106727,0.815976,raider_se,56,1,
3330,67,2929,2928,78,0.0093386,0.815976,raider_se,56,1,
3345,67,2929,2928,78,0.00817128,0.815976,raider_se,56,1,
3360,68,2929,2928,67,0.00714987,0.815976,raider_attack_se,56,1,
3375,68,2929,2928,67,0.00625613,0.815976,raider_attack_se,56,1,
3390,68,2929,2928,67,0.00547412,0.815976,raider_attack_se,56,1,
3405,69,2929,2928,67,0.00478985,0.815976,raider_attack_se,56,1,
3420,69,2929,2928,67,0.00419112,0.815976,raider_attack_se,56,1,
3435,69,2929,2928,67,0.00366723,0.815976,raider_attack_se,56,1,
3450,70,2929,2928,67,0.00320883,0.815976,raider_se,56,1,
